telemetry_id,control_id,asset_id,timestamp,coverage_percentage,compliance_percentage,health_status,event_count,source,data_quality,freshness_timestamp,period
TEL-bb8f37f37bc8,CTRL-BACKUP,AST-00035,2026-05-12T14:23:38.249549,48.8,44.2,HEALTHY,9,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-5964eed1a3ff,CTRL-BACKUP,AST-00035,2026-08-03T07:23:38.249549,84.9,76.1,HEALTHY,175,cloud_api,GOOD,2026-08-03T07:23:38.249549,CURRENT
TEL-bcaaedb0a74e,CTRL-BACKUP,AST-00185,2026-05-13T14:23:38.249549,46.6,64.8,DEGRADED,312,cloud_api,DEGRADED,2026-05-13T14:23:38.249549,BASELINE
TEL-77e6dc0b0ec8,CTRL-BACKUP,AST-00185,2026-08-06T17:23:38.249549,65.9,85.4,HEALTHY,248,syslog,GOOD,2026-08-06T17:23:38.249549,CURRENT
TEL-05993fbb92f2,CTRL-BACKUP,AST-00154,2026-05-13T14:23:38.249549,72.4,44.8,FAILED,37,cloud_api,DEGRADED,2026-05-13T14:23:38.249549,BASELINE
TEL-e8c55b3b97c9,CTRL-BACKUP,AST-00154,2026-08-06T01:23:38.249549,100,65.1,HEALTHY,3,cloud_api,GOOD,2026-08-06T01:23:38.249549,CURRENT
TEL-155dd46d5e27,CTRL-BACKUP,AST-00174,2026-05-10T14:23:38.249549,68.6,59.2,HEALTHY,0,syslog,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-a2eebbb8bfa9,CTRL-BACKUP,AST-00174,2026-08-07T15:23:38.249549,100,89.3,FAILED,336,agent,GOOD,2026-08-07T15:23:38.249549,CURRENT
TEL-89af7312b3df,CTRL-BACKUP,AST-00047,2026-05-13T14:23:38.249549,57.8,41.3,HEALTHY,22,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-01c04b6a5846,CTRL-BACKUP,AST-00047,2026-08-08T01:23:38.249549,91.5,63.6,HEALTHY,2,cloud_api,GOOD,2026-08-08T01:23:38.249549,CURRENT
TEL-6d415ed06564,CTRL-BACKUP,AST-00015,2026-05-12T14:23:38.249549,66.0,42.6,HEALTHY,116,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-8a26006ecc85,CTRL-BACKUP,AST-00015,2026-08-02T15:23:38.249549,100,67.7,HEALTHY,293,agent,DEGRADED,2026-08-02T15:23:38.249549,CURRENT
TEL-d9906edc3ffe,CTRL-BACKUP,AST-00176,2026-05-10T14:23:38.249549,57.4,47.7,HEALTHY,319,syslog,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-dd4d0ab4c7cb,CTRL-BACKUP,AST-00176,2026-08-04T05:23:38.249549,75.7,81.8,DEGRADED,415,syslog,GOOD,2026-08-04T05:23:38.249549,CURRENT
TEL-f7ab466b5947,CTRL-BACKUP,AST-00123,2026-05-10T14:23:38.249549,72.1,42.1,HEALTHY,312,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-f65c8c9478c1,CTRL-BACKUP,AST-00123,2026-08-06T23:23:38.249549,100,62.3,HEALTHY,497,syslog,GOOD,2026-08-06T23:23:38.249549,CURRENT
TEL-25c34bc42450,CTRL-BACKUP,AST-00093,2026-05-11T14:23:38.249549,52.7,64.7,HEALTHY,139,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-59de9fec16de,CTRL-BACKUP,AST-00093,2026-08-04T03:23:38.249549,86.8,86.5,HEALTHY,112,syslog,BAD,2026-08-04T03:23:38.249549,CURRENT
TEL-21afff4c4f16,CTRL-BACKUP,AST-00219,2026-05-11T14:23:38.249549,71.7,55.1,HEALTHY,408,syslog,DEGRADED,2026-05-11T14:23:38.249549,BASELINE
TEL-4b47d91a2958,CTRL-BACKUP,AST-00219,2026-08-05T05:23:38.249549,100,81.0,HEALTHY,169,cloud_api,GOOD,2026-08-05T05:23:38.249549,CURRENT
TEL-32d3e373fe5e,CTRL-BACKUP,AST-00215,2026-05-13T14:23:38.249549,69.5,61.1,HEALTHY,491,cloud_api,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-8392ddc90e53,CTRL-BACKUP,AST-00215,2026-08-02T00:23:38.249549,100,84.0,HEALTHY,17,syslog,DEGRADED,2026-08-02T00:23:38.249549,CURRENT
TEL-111db98d7b40,CTRL-BACKUP,AST-00209,2026-05-12T14:23:38.249549,2026-05-18T14:23:38.249549,41.3,DEGRADED,51,agent,BAD,2026-05-12T14:23:38.249549,BASELINE
TEL-b424980b2322,CTRL-BACKUP,AST-00209,2026-07-31T19:23:38.249549,95.2,68.9,HEALTHY,307,syslog,GOOD,2026-07-31T19:23:38.249549,CURRENT
TEL-59fee037b855,CTRL-BACKUP,AST-00178,2026-05-10T14:23:38.249549,54.9,68.3,HEALTHY,12,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-c9adc0829533,CTRL-BACKUP,AST-00178,2026-08-01T07:23:38.249549,77.2,96.9,DEGRADED,477,cloud_api,GOOD,2026-08-01T07:23:38.249549,CURRENT
TEL-83bf8cafcf90,CTRL-BACKUP,AST-00012,2026-05-11T14:23:38.249549,47.5,40.0,HEALTHY,406,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-b70e4972fd9c,CTRL-BACKUP,AST-00012,2026-08-06T16:23:38.249549,66.9,56.7,HEALTHY,358,agent,GOOD,2026-07-18T14:23:38.249549,CURRENT
TEL-e2d874449ee8,CTRL-BACKUP,AST-00090,2026-05-12T14:23:38.249549,48.3,61.6,HEALTHY,132,cloud_api,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-2b063275e55e,CTRL-BACKUP,AST-00090,2026-07-31T02:23:38.249549,68.7,80.2,HEALTHY,427,cloud_api,GOOD,2026-07-22T14:23:38.249549,CURRENT
TEL-49509bd8ff57,CTRL-BACKUP,AST-00030,2026-05-10T14:23:38.249549,58.3,43.9,HEALTHY,345,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-7cb7ff2dcc47,CTRL-BACKUP,AST-00030,2026-07-29T16:23:38.249549,78.1,70.8,DEGRADED,24,agent,BAD,2026-07-29T16:23:38.249549,CURRENT
TEL-eb308d9ed071,CTRL-BACKUP,AST-00019,2026-05-15T14:23:38.249549,53.6,46.5,DEGRADED,60,agent,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-ff3d87229a3c,CTRL-BACKUP,AST-00019,2026-08-08T11:23:38.249549,85.6,67.6,HEALTHY,259,syslog,GOOD,2026-07-25T14:23:38.249549,CURRENT
TEL-78915acb1982,CTRL-BACKUP,AST-00122,2026-05-10T14:23:38.249549,67.8,56.3,HEALTHY,315,syslog,DEGRADED,2026-05-10T14:23:38.249549,BASELINE
TEL-a565c1d56ff8,CTRL-BACKUP,AST-00122,2026-08-06T06:23:38.249549,84.4,83.8,HEALTHY,124,cloud_api,GOOD,2026-08-06T06:23:38.249549,CURRENT
TEL-18555cc45aaf,CTRL-BACKUP,AST-00021,2026-05-13T14:23:38.249549,55.2,51.6,HEALTHY,329,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-40529e12d51b,CTRL-BACKUP,AST-00021,2026-08-03T10:23:38.249549,71.4,67.3,DEGRADED,30,agent,GOOD,2026-08-03T10:23:38.249549,CURRENT
TEL-fdc06f50dc6e,CTRL-BACKUP,AST-00109,2026-05-11T14:23:38.249549,66.5,41.3,HEALTHY,64,syslog,DEGRADED,2026-05-11T14:23:38.249549,BASELINE
TEL-d1fc23187fc5,CTRL-BACKUP,AST-00109,2026-08-03T12:23:38.249549,93.5,70.2,DEGRADED,157,syslog,GOOD,2026-08-03T12:23:38.249549,CURRENT
TEL-9336361ecb31,CTRL-BACKUP,AST-00016,2026-05-13T14:23:38.249549,74.6,40.6,DEGRADED,171,cloud_api,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-7e3af4521dc7,CTRL-BACKUP,AST-00016,2026-08-04T14:23:38.249549,100,63.5,HEALTHY,252,agent,BAD,2026-08-04T14:23:38.249549,CURRENT
TEL-c3bc833168d2,CTRL-BACKUP,AST-00059,2026-05-13T14:23:38.249549,54.4,51.7,HEALTHY,321,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-93cc06234fad,CTRL-BACKUP,AST-00059,2026-08-02T21:23:38.249549,72.6,72.5,HEALTHY,113,cloud_api,GOOD,2026-08-02T21:23:38.249549,CURRENT
TEL-026948e06754,CTRL-BACKUP,AST-00153,2026-05-15T14:23:38.249549,47.9,63.6,DEGRADED,23,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-6a1eaf1c9a25,CTRL-BACKUP,AST-00153,2026-07-30T01:23:38.249549,63.2,90.1,HEALTHY,211,syslog,GOOD,2026-07-30T01:23:38.249549,CURRENT
TEL-7b2f19b8a554,CTRL-BACKUP,AST-00138,2026-05-13T14:23:38.249549,45.4,43.5,HEALTHY,3,cloud_api,DEGRADED,2026-05-13T14:23:38.249549,BASELINE
TEL-b9bdb80c070a,CTRL-BACKUP,AST-00138,2026-08-06T06:23:38.249549,82.6,66.2,DEGRADED,171,syslog,GOOD,2026-08-06T06:23:38.249549,CURRENT
TEL-804e174b094e,CTRL-BACKUP,AST-00143,2026-05-10T14:23:38.249549,74.5,65.7,HEALTHY,216,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-9fd110f9fcf4,CTRL-BACKUP,AST-00143,2026-08-06T19:23:38.249549,,97.9,DEGRADED,91,agent,DEGRADED,2026-08-06T19:23:38.249549,CURRENT
TEL-0efd5ccaac96,CTRL-BACKUP,AST-00216,2026-05-13T14:23:38.249549,49.2,55.6,HEALTHY,64,agent,DEGRADED,2026-05-13T14:23:38.249549,BASELINE
TEL-96182599b009,CTRL-BACKUP,AST-00216,2026-08-03T16:23:38.249549,73.5,72.2,DEGRADED,115,syslog,GOOD,2026-08-03T16:23:38.249549,CURRENT
TEL-c7c12b9001be,CTRL-BACKUP,AST-00054,2026-05-15T14:23:38.249549,45.2,61.0,HEALTHY,34,cloud_api,DEGRADED,2026-05-15T14:23:38.249549,BASELINE
TEL-1f3eee8f4c5d,CTRL-BACKUP,AST-00054,2026-07-31T03:23:38.249549,64.9,79.4,HEALTHY,250,syslog,GOOD,2026-07-31T03:23:38.249549,CURRENT
TEL-2d9f50a91a5d,CTRL-BACKUP,AST-00108,2026-05-13T14:23:38.249549,56.0,43.2,HEALTHY,281,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-f9ccc5faf71d,CTRL-BACKUP,AST-00108,2026-08-06T08:23:38.249549,73.3,60.4,HEALTHY,498,cloud_api,GOOD,2026-08-06T08:23:38.249549,CURRENT
TEL-0bd60f3dd3f9,CTRL-BACKUP,AST-00200,2026-05-12T14:23:38.249549,65.7,55.5,HEALTHY,413,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-87308beb8a95,CTRL-BACKUP,AST-00200,2026-07-29T20:23:38.249549,90.3,84.7,HEALTHY,482,agent,GOOD,2026-07-29T20:23:38.249549,CURRENT
TEL-af87dc7992c7,CTRL-BACKUP,AST-00193,2026-05-12T14:23:38.249549,,64.1,FAILED,70,agent,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-af0d35464951,CTRL-BACKUP,AST-00193,2026-07-30T09:23:38.249549,99.9,84.6,HEALTHY,314,cloud_api,GOOD,2026-07-26T14:23:38.249549,CURRENT
TEL-b371c0bd5153,CTRL-BACKUP,AST-00106,2026-05-11T14:23:38.249549,63.8,46.9,HEALTHY,249,cloud_api,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-f62ced65087b,CTRL-BACKUP,AST-00106,2026-08-07T23:23:38.249549,99.7,75.1,DEGRADED,382,agent,GOOD,2026-08-07T23:23:38.249549,CURRENT
TEL-6ebf9ed8e8ca,CTRL-BACKUP,AST-00033,2026-05-15T14:23:38.249549,74.2,57.3,HEALTHY,376,agent,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-4a6113e0d5ef,CTRL-BACKUP,AST-00033,2026-08-08T12:23:38.249549,100,86.5,HEALTHY,365,syslog,GOOD,2026-08-08T12:23:38.249549,CURRENT
TEL-952b2dc410ae,CTRL-BACKUP,AST-00026,2026-05-11T14:23:38.249549,70.6,53.2,HEALTHY,367,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-480fb379128f,CTRL-BACKUP,AST-00026,2026-08-01T04:23:38.249549,88.8,75.4,HEALTHY,171,agent,GOOD,2026-08-01T04:23:38.249549,CURRENT
TEL-92a2b78472b0,CTRL-BACKUP,AST-00132,2026-05-15T14:23:38.249549,56.9,69.5,DEGRADED,225,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-8dc57d13ae17,CTRL-BACKUP,AST-00132,2026-07-31T03:23:38.249549,71.9,85.7,HEALTHY,114,agent,GOOD,2026-07-31T03:23:38.249549,CURRENT
TEL-59718caf9b98,CTRL-BACKUP,AST-00217,2026-05-15T14:23:38.249549,65.5,69.7,FAILED,37,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-e4073e3aff0b,CTRL-BACKUP,AST-00217,2026-07-30T04:23:38.249549,96.8,86.5,HEALTHY,489,syslog,GOOD,2026-07-26T14:23:38.249549,CURRENT
TEL-895d731dfb50,CTRL-BACKUP,AST-00201,2026-05-14T14:23:38.249549,73.3,47.4,HEALTHY,200,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-6172868371ca,CTRL-BACKUP,AST-00201,2026-07-30T20:23:38.249549,89.1,81.7,DEGRADED,214,cloud_api,GOOD,2026-07-30T20:23:38.249549,CURRENT
TEL-0d6d4bc97255,CTRL-BACKUP,AST-00204,2026-05-13T14:23:38.249549,46.7,66.5,HEALTHY,488,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-04b7d9f57dc8,CTRL-BACKUP,AST-00204,2026-07-30T15:23:38.249549,71.8,100,HEALTHY,262,cloud_api,GOOD,2026-07-30T15:23:38.249549,CURRENT
TEL-b93d3769de11,CTRL-BACKUP,AST-00096,2026-05-12T14:23:38.249549,-46.8,63.4,HEALTHY,156,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-e5222dfdcb83,CTRL-BACKUP,AST-00096,2026-08-01T15:23:38.249549,76.3,94.0,HEALTHY,154,syslog,GOOD,2026-08-01T15:23:38.249549,CURRENT
TEL-7b695428a8ba,CTRL-BACKUP,AST-00192,2026-05-13T14:23:38.249549,50.0,65.4,HEALTHY,495,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-3552844e4f7d,CTRL-BACKUP,AST-00192,2026-07-30T05:23:38.249549,69.8,88.1,DEGRADED,378,cloud_api,DEGRADED,2026-07-30T05:23:38.249549,CURRENT
TEL-3012f990e19d,CTRL-BACKUP,AST-00189,2026-05-14T14:23:38.249549,61.6,60.2,DEGRADED,20,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-50804d156e37,CTRL-BACKUP,AST-00189,2026-07-30T13:23:38.249549,84.7,77.2,HEALTHY,50,syslog,GOOD,2026-07-30T13:23:38.249549,CURRENT
TEL-5675f8daf5ae,CTRL-BACKUP,AST-00183,2026-05-15T14:23:38.249549,57.2,61.7,HEALTHY,194,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-7fa97227709d,CTRL-BACKUP,AST-00183,2026-08-07T17:23:38.249549,88.2,94.9,DEGRADED,368,cloud_api,DEGRADED,2026-08-07T17:23:38.249549,CURRENT
TEL-a50e777da115,CTRL-BACKUP,AST-00125,2026-05-14T14:23:38.249549,74.2,51.0,HEALTHY,103,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-4619cd4e663b,CTRL-BACKUP,AST-00125,2026-08-06T02:23:38.249549,93.9,67.1,DEGRADED,434,syslog,GOOD,2026-08-06T02:23:38.249549,CURRENT
TEL-0913d0380f0b,CTRL-BACKUP,AST-00002,2026-05-13T14:23:38.249549,57.2,61.6,DEGRADED,288,syslog,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-22cefee6755d,CTRL-BACKUP,AST-00002,2026-07-31T07:23:38.249549,81.5,84.0,HEALTHY,458,syslog,GOOD,2026-07-31T07:23:38.249549,CURRENT
TEL-52897e758065,CTRL-BACKUP,AST-00198,2026-05-11T14:23:38.249549,53.0,67.0,HEALTHY,288,cloud_api,BAD,2026-05-11T14:23:38.249549,BASELINE
TEL-0aefd67b95da,CTRL-BACKUP,AST-00198,2026-08-04T18:23:38.249549,87.3,94.8,HEALTHY,397,syslog,GOOD,2026-08-04T18:23:38.249549,CURRENT
TEL-e9bced6e2b83,CTRL-BACKUP,AST-00007,2026-05-11T14:23:38.249549,69.2,67.2,HEALTHY,357,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-7b39c7e1740a,CTRL-BACKUP,AST-00007,2026-08-04T23:23:38.249549,95.0,84.7,DEGRADED,156,syslog,GOOD,2026-08-04T23:23:38.249549,CURRENT
TEL-b2cdda21088e,CTRL-BACKUP,AST-00147,2026-05-12T14:23:38.249549,55.3,57.9,HEALTHY,228,agent,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-f20c9ddd502d,CTRL-BACKUP,AST-00147,2026-08-02T11:23:38.249549,89.3,79.3,HEALTHY,188,syslog,GOOD,2026-07-23T14:23:38.249549,CURRENT
TEL-9c30925ae2b9,CTRL-BACKUP,AST-00078,2026-05-10T14:23:38.249549,48.6,43.7,HEALTHY,298,agent,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-1987ab9ee190,CTRL-BACKUP,AST-00078,2026-08-01T12:23:38.249549,68.1,74.9,DEGRADED,154,cloud_api,DEGRADED,2026-08-01T12:23:38.249549,CURRENT
TEL-6d8018896b6b,CTRL-BACKUP,AST-00194,2026-05-15T14:23:38.249549,51.4,53.6,HEALTHY,464,syslog,DEGRADED,2026-05-15T14:23:38.249549,BASELINE
TEL-ea2109a2735a,CTRL-BACKUP,AST-00194,2026-07-31T09:23:38.249549,2025-07-23T14:23:38.249549,76.8,HEALTHY,271,cloud_api,DEGRADED,2026-07-31T09:23:38.249549,CURRENT
TEL-335f7fb53413,CTRL-BACKUP,AST-00077,2026-05-10T14:23:38.249549,49.3,51.1,HEALTHY,80,agent,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-50bc2e3d53d7,CTRL-BACKUP,AST-00077,2026-07-29T20:23:38.249549,67.3,77.0,DEGRADED,221,syslog,GOOD,2026-07-29T20:23:38.249549,CURRENT
TEL-fc148b132883,CTRL-BACKUP,AST-00136,2026-05-10T14:23:38.249549,52.8,59.5,HEALTHY,83,syslog,DEGRADED,2026-05-10T14:23:38.249549,BASELINE
TEL-63c10ebf6319,CTRL-BACKUP,AST-00136,2026-08-07T10:23:38.249549,88.9,88.1,HEALTHY,174,syslog,GOOD,2026-08-07T10:23:38.249549,CURRENT
TEL-1d798a129656,CTRL-BACKUP,AST-00065,2026-05-13T14:23:38.249549,51.7,53.6,HEALTHY,239,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-f9ff3aabea89,CTRL-BACKUP,AST-00065,2026-08-01T08:23:38.249549,77.8,80.1,HEALTHY,390,syslog,GOOD,2026-08-01T08:23:38.249549,CURRENT
TEL-2ab23dbabd79,CTRL-BACKUP,AST-00046,2026-05-12T14:23:38.249549,69.5,68.0,HEALTHY,23,agent,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-7d9c520ae355,CTRL-BACKUP,AST-00046,2026-08-05T03:23:38.249549,100,84.2,HEALTHY,65,agent,GOOD,2026-08-05T03:23:38.249549,CURRENT
TEL-cb5b3bd9b5f6,CTRL-BACKUP,AST-00202,2026-05-10T14:23:38.249549,54.6,68.4,FAILED,354,agent,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-e1048bdca40f,CTRL-BACKUP,AST-00202,2026-08-02T04:23:38.249549,86.2,85.8,DEGRADED,355,agent,GOOD,2026-08-02T04:23:38.249549,CURRENT
TEL-97f72461c383,CTRL-BACKUP,AST-00076,2026-05-12T14:23:38.249549,49.9,43.6,HEALTHY,200,agent,DEGRADED,2026-05-12T14:23:38.249549,BASELINE
TEL-ecaf846b1d27,CTRL-BACKUP,AST-00076,2026-08-04T21:23:38.249549,2026-04-05T14:23:38.249549,66.2,HEALTHY,248,agent,GOOD,2026-08-04T21:23:38.249549,CURRENT
TEL-f4188c1e16ed,CTRL-BACKUP,AST-00097,2026-05-15T14:23:38.249549,66.6,50.6,HEALTHY,86,agent,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-fd3d01db3968,CTRL-BACKUP,AST-00097,2026-08-01T08:23:38.249549,100,83.4,HEALTHY,97,syslog,GOOD,2026-08-01T08:23:38.249549,CURRENT
TEL-fdfd2e30fc8d,CTRL-BACKUP,AST-00140,2026-05-11T14:23:38.249549,50.2,65.6,HEALTHY,216,cloud_api,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-bef939fbfd69,CTRL-BACKUP,AST-00140,2026-07-31T06:23:38.249549,72.4,94.4,HEALTHY,25,syslog,BAD,2026-07-19T14:23:38.249549,CURRENT
TEL-e5bb6fb91508,CTRL-BACKUP,AST-00071,2026-05-10T14:23:38.249549,46.4,58.2,HEALTHY,437,agent,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-b65468fc6866,CTRL-BACKUP,AST-00071,2026-07-31T11:23:38.249549,66.1,89.0,HEALTHY,51,cloud_api,GOOD,2026-07-31T11:23:38.249549,CURRENT
TEL-1c724278ef45,CTRL-BACKUP,AST-00112,2026-05-15T14:23:38.249549,73.6,46.7,HEALTHY,45,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-6d539a9d2b13,CTRL-BACKUP,AST-00112,2026-08-02T15:23:38.249549,100,80.9,HEALTHY,134,syslog,DEGRADED,2026-08-02T15:23:38.249549,CURRENT
TEL-d584e5ed52fb,CTRL-BACKUP,AST-00111,2026-05-11T14:23:38.249549,68.4,49.7,FAILED,110,syslog,BAD,2026-05-11T14:23:38.249549,BASELINE
TEL-586c14353d18,CTRL-BACKUP,AST-00111,2026-08-07T01:23:38.249549,95.3,79.8,HEALTHY,8,syslog,GOOD,2026-08-07T01:23:38.249549,CURRENT
TEL-d4890236ccd3,CTRL-BACKUP,AST-00128,2026-05-15T14:23:38.249549,63.2,44.6,HEALTHY,417,syslog,BAD,2026-05-15T14:23:38.249549,BASELINE
TEL-ee0c34060951,CTRL-BACKUP,AST-00128,2026-07-30T11:23:38.249549,84.6,70.8,HEALTHY,181,cloud_api,GOOD,2026-07-30T11:23:38.249549,CURRENT
TEL-e4432cd33656,CTRL-BACKUP,AST-00164,2026-05-12T14:23:38.249549,-50.5,69.8,DEGRADED,404,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-0cc6be082bec,CTRL-BACKUP,AST-00164,2026-08-01T15:23:38.249549,87.7,91.5,HEALTHY,272,agent,GOOD,2026-08-01T15:23:38.249549,CURRENT
TEL-22c873eb3700,CTRL-BACKUP,AST-00142,2026-05-13T14:23:38.249549,65.5,43.1,DEGRADED,486,cloud_api,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-2bab9848b4cd,CTRL-BACKUP,AST-00142,2026-08-01T11:23:38.249549,92.8,62.9,HEALTHY,337,agent,GOOD,2026-08-01T11:23:38.249549,CURRENT
TEL-71122fb11e58,CTRL-BACKUP,AST-00195,2026-05-15T14:23:38.249549,56.6,41.7,DEGRADED,242,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-a3e99b10c665,CTRL-BACKUP,AST-00195,2026-08-04T08:23:38.249549,81.6,72.4,HEALTHY,23,cloud_api,GOOD,2026-08-04T08:23:38.249549,CURRENT
TEL-ce96b4a65adf,CTRL-BACKUP,AST-00137,2026-05-12T14:23:38.249549,62.1,68.1,HEALTHY,36,agent,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-8ccf596cd3ef,CTRL-BACKUP,AST-00137,2026-08-07T16:23:38.249549,97.0,96.3,HEALTHY,8,syslog,DEGRADED,2026-08-07T16:23:38.249549,CURRENT
TEL-0786a76f2f28,CTRL-BACKUP,AST-00068,2026-05-12T14:23:38.249549,47.7,57.8,HEALTHY,94,agent,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-f0909468dbca,CTRL-BACKUP,AST-00068,2026-08-03T19:23:38.249549,,77.0,HEALTHY,81,syslog,GOOD,2026-07-26T14:23:38.249549,CURRENT
TEL-6c7fd5f45cd3,CTRL-BACKUP,AST-00042,2026-05-10T14:23:38.249549,63.7,42.9,DEGRADED,292,agent,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-9eae60d6b08f,CTRL-BACKUP,AST-00042,2026-08-07T00:23:38.249549,95.0,72.5,HEALTHY,272,syslog,GOOD,2026-08-07T00:23:38.249549,CURRENT
TEL-a510f0e8ca54,CTRL-BACKUP,AST-00004,2026-05-11T14:23:38.249549,57.2,55.7,HEALTHY,40,syslog,BAD,2026-05-11T14:23:38.249549,BASELINE
TEL-1b666cebb3c2,CTRL-BACKUP,AST-00004,2026-08-04T01:23:38.249549,86.3,75.0,HEALTHY,391,agent,GOOD,2026-08-04T01:23:38.249549,CURRENT
TEL-9505ba8657bd,CTRL-BACKUP,AST-00105,2026-05-15T14:23:38.249549,55.2,55.9,HEALTHY,326,agent,DEGRADED,2026-05-15T14:23:38.249549,BASELINE
TEL-5b23c2479015,CTRL-BACKUP,AST-00105,2026-08-02T19:23:38.249549,84.6,83.3,HEALTHY,158,agent,GOOD,2026-08-02T19:23:38.249549,CURRENT
TEL-0b279d70ffbb,CTRL-BACKUP,AST-00199,2026-05-14T14:23:38.249549,47.8,49.9,HEALTHY,171,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-c43c77cc0ebc,CTRL-BACKUP,AST-00199,2026-08-01T10:23:38.249549,82.0,68.6,HEALTHY,180,agent,GOOD,2026-08-01T10:23:38.249549,CURRENT
TEL-a8a84ee59844,CTRL-BACKUP,AST-00120,2026-05-13T14:23:38.249549,59.6,69.8,HEALTHY,364,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-0b78bc423ac5,CTRL-BACKUP,AST-00120,2026-07-31T02:23:38.249549,84.0,96.1,HEALTHY,158,syslog,GOOD,2026-07-31T02:23:38.249549,CURRENT
TEL-459a90e38d3a,CTRL-BACKUP,AST-00040,2026-05-12T14:23:38.249549,58.1,57.2,HEALTHY,103,cloud_api,DEGRADED,2026-05-12T14:23:38.249549,BASELINE
TEL-fb508f2e88d3,CTRL-BACKUP,AST-00040,2026-07-30T04:23:38.249549,83.1,84.0,HEALTHY,169,agent,GOOD,2026-07-30T04:23:38.249549,CURRENT
TEL-0fe709ee5bb2,CTRL-BACKUP,AST-00041,2026-05-14T14:23:38.249549,52.3,46.6,HEALTHY,218,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-0b49a2d2583b,CTRL-BACKUP,AST-00041,2026-07-31T17:23:38.249549,75.2,65.6,DEGRADED,289,syslog,GOOD,2026-07-31T17:23:38.249549,CURRENT
TEL-39ff7d7d887e,CTRL-BACKUP,AST-00055,2026-05-12T14:23:38.249549,62.1,49.6,HEALTHY,188,cloud_api,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-9b478b9f849e,CTRL-BACKUP,AST-00055,2026-08-02T07:23:38.249549,86.6,65.6,HEALTHY,218,cloud_api,GOOD,2026-08-02T07:23:38.249549,CURRENT
TEL-bc473c28f2b0,CTRL-BACKUP,AST-00145,2026-05-14T14:23:38.249549,47.4,48.7,HEALTHY,201,cloud_api,DEGRADED,2026-05-14T14:23:38.249549,BASELINE
